Word	Count	Emotions
tail	10	
miracle	10	anticipation, joy, positive, surprise, trust
enchantments	10	
flies	10	
dip	10	
guiltless	10	
refreshed	10	
knop	10	
coupling	10	
taches	10	
couple	10	
forefront	10	
foursquare	10	
curious	10	
wreathen	10	
pomegranate	10	
workman	10	
reared	10	
pigeons	10	
earthen	10	
divideth	10	
scales	10	
owl	10	
infirmity	10	fear, negative
cleansing	10	positive
quick	10	
appeareth	10	
washing	10	
glean	10	
balances	10	
threshing	10	
vintage	10	
chastise	10	
ammihud	10	
recompensed	10	
dedication	10	positive
alarm	10	fear, negative, surprise
zin	10	
rehob	10	
dathan	10	
famous	10	positive
sunrising	10	
proverbs	10	
riding	10	
withstand	10	anticipation, fear, positive
kadeshbarnea	10	
jair	10	
descend	10	
inhabit	10	
knewest	10	
pervert	10	anger, disgust, negative
nails	10	
cheer	10	anticipation, joy, positive, surprise, trust
treadeth	10	
shoe	10	
secrets	10	
rahab	10	
brim	10	
liers	10	
adar	10	
ziph	10	
tabor	10	
deliverer	10	
ehud	10	
highways	10	
whilst	10	
quietness	10	
millo	10	
zidonians	10	
spakest	10	
bethlehemjudah	10	
dealeth	10	
stedfastly	10	
jeroham	10	
lifteth	10	
presents	10	
strait	10	
troubleth	10	
ancients	10	
withholden	10	
triumph	10	anticipation, joy, positive
baanah	10	
adversity	10	anger, fear, negative, sadness
bathsheba	10	
devoureth	10	
blaspheme	10	
suppose	10	
conspiracy	10	fear
whelps	10	
beds	10	
cushi	10	
haughty	10	anger, negative
violent	10	anger, disgust, fear, negative, surprise
stairs	10	
lilies	10	
maintain	10	
pound	10	anger, negative
warned	10	anticipation, fear, surprise
murderers	10	
rumour	10	
assyrians	10	
uzza	10	
berechiah	10	
eliel	10	
immer	10	
treasuries	10	
psalms	10	
mindful	10	positive
settle	10	
shelemiah	10	
device	10	
praising	10	
dispersed	10	
accusation	10	anger, disgust, negative
forthwith	10	
astonied	10	
sanballat	10	
madest	10	
vashti	10	
contempt	10	anger, disgust, fear, negative
moth	10	
poureth	10	
gained	10	
scattereth	10	
satisfy	10	
ceaseth	10	
founded	10	
aha	10	
equity	10	positive
saint	10	anticipation, joy, positive, surprise, trust
slumber	10	
diligence	10	positive, trust
boldness	10	positive
dearly	10	
neriah	10	
persecution	10	anger, disgust, fear, negative, sadness
whiles	10	
belteshazzar	10	
resist	10	negative
juda	10	
zebedee	10	
village	10	
remission	10	positive
manifested	10	positive
exhortation	10	positive
lake	10	
necessity	10	sadness
cornelius	10	
apollos	10	
sufferings	10	
dress	9	
flaming	9	
dread	9	anticipation, fear, negative
hivite	9	
jobab	9	
entreated	9	
journeys	9	
vale	9	
mistress	9	anger, disgust, negative
foreskin	9	
talking	9	
bake	9	
rained	9	
withhold	9	
worth	9	positive
purchased	9	
point	9	
dim	9	
dreadful	9	anger, anticipation, disgust, fear, negative, sadness
leap	9	
booths	9	
herein	9	
shobal	9	
ezer	9	
bozrah	9	
sheaves	9	
sheaf	9	
obeisance	9	
seekest	9	
thin	9	
befall	9	negative
refrain	9	
posterity	9	
wagons	9	
gera	9	
requite	9	
groaning	9	
takest	9	
yesterday	9	
refuseth	9	
regarded	9	
mixed	9	
quarters	9	
honoured	9	
murmurings	9	
murmur	9	
seethe	9	
discomfited	9	
proudly	9	
betrothed	9	anticipation, joy, positive, trust
wont	9	anticipation
push	9	
unrighteous	9	
sapphire	9	
knops	9	
needlework	9	
shovels	9	
tip	9	
consecration	9	anticipation, joy, positive, sadness, trust
bezaleel	9	
defileth	9	
proclamation	9	
thereunto	9	
stiffnecked	9	
bestow	9	
handful	9	
baken	9	
deeper	9	
warp	9	anger, negative, sadness
woof	9	
fit	9	
wizards	9	
baldness	9	
virginity	9	anticipation, positive
bruised	9	
parched	9	
shelomith	9	
yearly	9	
nahshon	9	
gershonites	9	
serveth	9	
nazarite	9	
anak	9	
hormah	9	
dibon	9	
narrow	9	
abiding	9	
hepher	9	
proceeded	9	
warred	9	
avenger	9	anger, negative
anakims	9	
instruct	9	positive, trust
sion	9	
prolonged	9	
affrighted	9	
snared	9	
scorpions	9	
stamped	9	
hart	9	
copy	9	negative
fleece	9	anger, disgust, negative, sadness
inasmuch	9	
fleeth	9	
ammonite	9	
millstone	9	
fever	9	fear
madness	9	anger, fear, negative
wormwood	9	
evils	9	
rebellion	9	anger, disgust, fear
showers	9	
poison	9	anger, disgust, fear, negative, sadness
shined	9	
provided	9	
treasury	9	
buildeth	9	
hewers	9	
makkedah	9	
throw	9	
temples	9	
bitterly	9	anger, disgust, negative, sadness
dens	9	
gaal	9	
gileadite	9	
riddle	9	surprise
ashkelon	9	
saluted	9	
advice	9	trust
reapers	9	
silent	9	
nahash	9	
michmash	9	
honeycomb	9	
behaved	9	
expired	9	negative
covert	9	
cruse	9	
assuredly	9	trust
cherethites	9	
twilight	9	
getteth	9	
carpenters	9	
hadadezer	9	
recorder	9	positive
thinkest	9	
mule	9	anger, negative, trust
aged	9	
prevented	9	
araunah	9	
baths	9	
cheek	9	
helper	9	positive, trust
thirtieth	9	
pavement	9	trust
shebna	9	
bridle	9	
degrees	9	
adaiah	9	
malchiah	9	
zebadiah	9	
ministering	9	
castle	9	
lifting	9	
jozabad	9	
preparation	9	anticipation
general	9	positive, trust
nehemiah	9	
maids	9	
shealtiel	9	
chamberlains	9	
durst	9	
hedge	9	
holdeth	9	
perisheth	9	
bindeth	9	
hireling	9	
hasteth	9	
stocks	9	negative
uttereth	9	
eyelids	9	
island	9	
necessary	9	
shineth	9	
burst	9	
exalteth	9	
glass	9	
babes	9	
covetous	9	
murder	9	anger, disgust, fear, negative, sadness, surprise
honoureth	9	
considereth	9	
partaker	9	
adulterers	9	
converted	9	
forgave	9	
shortened	9	
discretion	9	anticipation, positive, trust
thrones	9	
learning	9	positive
contention	9	
hasty	9	negative
convenient	9	positive
patient	9	anticipation, positive
pangs	9	
fold	9	
spoiler	9	negative, sadness
treacherous	9	anger, disgust, fear, negative
defenced	9	
tophet	9	
holding	9	
liken	9	
intercession	9	trust
crowns	9	
press	9	
amos	9	
baptize	9	
hungred	9	
labourers	9	
impossible	9	negative, sadness
penny	9	
caiaphas	9	
elisabeth	9	
devout	9	anticipation, joy, positive, trust
rome	9	
boasting	9	negative
unknown	9	anticipation, fear, negative
felix	9	
timothy	9	
melchisedec	9	
moveth	8	
subdue	8	negative
enmity	8	anger, fear, negative, sadness
bruise	8	anticipation, negative
adah	8	
seth	8	
restrained	8	fear
awoke	8	
tubal	8	
meshech	8	
asshur	8	
herdmen	8	
kenites	8	
hardly	8	
quarter	8	
besides	8	
bondwoman	8	
sojourner	8	
emptied	8	
prosperous	8	joy, positive
destitute	8	fear, negative, sadness
venison	8	
kids	8	
blesseth	8	
reached	8	
descending	8	
awaked	8	
luz	8	
maiden	8	positive
dinah	8	
leaped	8	
furniture	8	
penuel	8	
handmaids	8	
commune	8	
peaceable	8	positive
stink	8	disgust, negative
aholibamah	8	
zibeon	8	
jeush	8	
shammah	8	
ebal	8	
feeding	8	
onan	8	
timnath	8	
doer	8	positive
butler	8	positive, trust
baker	8	
forgat	8	
sprung	8	
interpret	8	
hastily	8	
dearth	8	
almonds	8	
carmi	8	
jachin	8	
purchase	8	
yielded	8	
borrow	8	
heretofore	8	
diminish	8	negative, sadness
case	8	fear, negative, sadness
izhar	8	
mushi	8	
mishael	8	
dough	8	
blast	8	anger, fear, negative, surprise
prophetess	8	
worms	8	
fifties	8	
easier	8	
eagles	8	
bounds	8	
covet	8	negative
duty	8	
entice	8	
backs	8	
fillets	8	
hearted	8	
broidered	8	
ouches	8	
span	8	
beryl	8	
uri	8	
powder	8	
inclosed	8	
tied	8	
lacking	8	negative
imputed	8	
reconciliation	8	anticipation, joy, positive, trust
cheweth	8	
kin	8	
molech	8	
grape	8	
rob	8	anger, disgust, fear, negative, sadness
diverse	8	negative, positive
unless	8	
stock	8	
reckon	8	
flight	8	
pursueth	8	
pine	8	negative, sadness
ensign	8	positive
apiece	8	
censers	8	
curses	8	
waiting	8	
ethiopian	8	
zaccur	8	
shaphat	8	
purification	8	positive, trust
chemosh	8	
edrei	8	
agag	8	
zealous	8	joy, positive, trust
sinful	8	anger, disgust, fear, negative, sadness
instrument	8	
weapon	8	
righteously	8	
temptations	8	
ramoth	8	
slack	8	negative
repay	8	anger, anticipation, joy, positive, trust
destroyeth	8	
exact	8	
chastened	8	
plow	8	
vesture	8	
emerods	8	
meaneth	8	
rooted	8	positive, trust
apple	8	
stirreth	8	
liars	8	
ambassadors	8	
jabin	8	
adullam	8	
aphek	8	
pertaining	8	
mareshah	8	
outgoings	8	
ophrah	8	
zorah	8	
abdon	8	
fearing	8	fear, negative
benjamite	8	
nail	8	
pierced	8	
outside	8	
pursuing	8	
jether	8	
trode	8	
foxes	8	
benjamites	8	
sling	8	
dance	8	joy, positive, trust
raiseth	8	
chiefest	8	
vial	8	
carrying	8	
tasted	8	
disperse	8	
helmet	8	fear, positive
trench	8	
sheath	8	
something	8	
gilboa	8	
geshur	8	
gittite	8	
longed	8	
ittai	8	
bichri	8	
giant	8	fear
netophathite	8	
azmaveth	8	
shunammite	8	
uproar	8	negative
harlots	8	
wiser	8	
arabia	8	
diseased	8	disgust, fear, negative, sadness
provocation	8	anger, negative
jezreelite	8	
hasten	8	
persuade	8	trust
embrace	8	anticipation, joy, positive, surprise, trust
warm	8	
box	8	
wanting	8	negative, sadness
faithfully	8	
menahem	8	
wipe	8	
pedaiah	8	
jerahmeel	8	
zabad	8	
shechaniah	8	
elioenai	8	
akkub	8	
jahath	8	
plants	8	
genealogies	8	
jerimoth	8	
mattithiah	8	
kindreds	8	
affairs	8	
searcheth	8	
kneeled	8	
perfected	8	
hissing	8	negative
rehum	8	
kadmiel	8	
magistrates	8	
sherebiah	8	
revive	8	anticipation, negative, positive
persecutors	8	
manifold	8	
gallows	8	anger, fear, negative, sadness
withereth	8	
shutteth	8	
straitened	8	
vomit	8	disgust
soft	8	
oppressors	8	
departeth	8	
pearls	8	
balance	8	positive
furrows	8	
flattering	8	joy, positive
preserveth	8	
pleasures	8	
shaking	8	fear, negative
bent	8	
bend	8	
distresses	8	
confident	8	joy, positive, trust
deviseth	8	
judgest	8	
create	8	joy, positive
uphold	8	
dissolved	8	
endured	8	
teachest	8	
dross	8	
lofty	8	negative
feedeth	8	
meats	8	
comforter	8	
books	8	
rushing	8	
languisheth	8	
instant	8	
fan	8	
sail	8	
surname	8	
surnamed	8	
astrologers	8	
mothers	8	
sower	8	
pastors	8	
warning	8	fear
chebar	8	
foreheads	8	
belshazzar	8	
agreed	8	positive, trust
grain	8	
example	8	
tormented	8	
tares	8	
supposed	8	
believing	8	positive, trust
rabbi	8	
privately	8	
hall	8	
gladly	8	
believest	8	
accusers	8	
perdition	8	anger, disgust, fear, negative, sadness
approved	8	
cyprus	8	
cilicia	8	
earnest	8	positive
followers	8	
edifying	8	
perils	8	
yielding	7	
havilah	7	
enos	7	
cainan	7	
mahalaleel	7	
renown	7	positive
rooms	7	
pulled	7	
husbandman	7	
javan	7	
cush	7	
shinar	7	
uz	7	
peleg	7	
brick	7	
nativity	7	
arioch	7	
thread	7	
childless	7	
hastened	7	
hearth	7	positive
dressed	7	
blindness	7	negative, sadness
aileth	7	
ewe	7	
yonder	7	
buryingplace	7	
mesopotamia	7	
provender	7	
pottage	7	
lightly	7	
hundredfold	7	
elon	7	
quiver	7	fear, negative
feel	7	
zilpah	7	
spotted	7	
ringstraked	7	
quite	7	
jabbok	7	
softly	7	
got	7	
dishon	7	
achbor	7	
overseer	7	
clusters	7	
ripe	7	positive
households	7	
welfare	7	
refrained	7	
changes	7	
shaul	7	
couch	7	sadness
stooped	7	
lawgiver	7	
rider	7	positive
bough	7	
midwives	7	
daubed	7	
demanded	7	
thunders	7	
raw	7	
destroyer	7	anger, fear, negative
lent	7	
serving	7	
sittest	7	
causes	7	
peculiar	7	
selleth	7	
dyed	7	
bar	7	
network	7	anticipation
jasper	7	
urim	7	
hem	7	
workmanship	7	
fashioned	7	
dancing	7	
shone	7	
occupied	7	
turtledoves	7	
feathers	7	
pan	7	
toes	7	
befallen	7	
creep	7	negative
scab	7	negative
shaven	7	
fret	7	fear, negative
pertaineth	7	
plaister	7	
rideth	7	
customs	7	
playing	7	
beeves	7	
maimed	7	
crushed	7	anger, disgust, fear, negative, sadness
cow	7	
relieve	7	
odours	7	
value	7	
ability	7	positive
devoted	7	
gamaliel	7	
camps	7	
razor	7	fear
suffice	7	
speeches	7	
zoan	7	
grasshoppers	7	
doubtless	7	positive, trust
reproacheth	7	
strip	7	negative, sadness
zippor	7	
puttest	7	
javelin	7	
revenger	7	
figure	7	
walkest	7	
careth	7	
soles	7	
wanteth	7	
useth	7	
diviners	7	
rough	7	
beheaded	7	
eggs	7	
sorts	7	
tokens	7	
settest	7	
bill	7	
noonday	7	
assurance	7	positive, trust
drunkenness	7	negative
spend	7	
sky	7	positive
firm	7	
bethaven	7	
ambush	7	anger, fear, negative, surprise
issued	7	
slaying	7	
jarmuth	7	
azekah	7	
dor	7	
othniel	7	
eshtaol	7	
maon	7	
gedor	7	
abiezer	7	
dividing	7	
mentioned	7	
aijalon	7	
certainty	7	positive
sincerity	7	positive
forced	7	fear, negative
spoilers	7	
message	7	
hammer	7	
dropped	7	
pen	7	
oreb	7	
secure	7	
misery	7	anger, disgust, fear, negative, sadness
grind	7	
laish	7	
kinsmen	7	
complaint	7	anger, negative
dunghill	7	
struck	7	
palms	7	
deadly	7	anger, disgust, fear, negative, sadness
lighten	7	
asking	7	
ceasing	7	
axes	7	
saveth	7	
ahinoam	7	
scrip	7	
sunk	7	disgust, fear, negative, sadness
debt	7	negative, sadness
roe	7	
masons	7	
telleth	7	
garrisons	7	
pelethites	7	
ethan	7	
skill	7	
settled	7	
contain	7	
prayeth	7	
sycomore	7	
shishak	7	
sleepeth	7	
stop	7	
humbleth	7	
careful	7	positive
receiving	7	anticipation, joy, positive, surprise
dash	7	
revolted	7	
worshippers	7	
samaritans	7	
afore	7	
lump	7	negative
doers	7	
michaiah	7	
elnathan	7	
craftsmen	7	
jeconiah	7	
skilful	7	
meraioth	7	
laadan	7	
opening	7	
helpers	7	
sounding	7	
degree	7	positive
shebaniah	7	
cornet	7	
foes	7	
realm	7	
noble	7	positive, trust
binnui	7	
confessed	7	
aforetime	7	
feasting	7	
retain	7	trust
solitary	7	
prevent	7	fear
sighing	7	
troops	7	
shaketh	7	
unprofitable	7	negative
travaileth	7	
stretcheth	7	
strengtheneth	7	
reveal	7	
wrongfully	7	
innumerable	7	
groan	7	disgust, negative, sadness
hardness	7	negative
thorn	7	negative
throat	7	
correct	7	
swelling	7	fear, negative
sunder	7	
overwhelmed	7	negative, sadness
melteth	7	
robbery	7	anger, disgust, fear, negative, sadness
tossed	7	
undefiled	7	
quickened	7	
laughter	7	anticipation, joy, positive, surprise
housetops	7	
forgiveness	7	
skirts	7	
stony	7	
returneth	7	
outcasts	7	
ornament	7	
ravished	7	
humility	7	positive, trust
housetop	7	
offences	7	
bite	7	negative
veil	7	
fadeth	7	
pomp	7	negative
grievously	7	
islands	7	
fishers	7	
noph	7	
sigh	7	
eunuch	7	
wastes	7	
principalities	7	
perfectly	7	
prophesieth	7	
dear	7	positive
evidence	7	
chaldea	7	
wolves	7	
alienated	7	negative, sadness
market	7	
languages	7	
danger	7	fear, negative, sadness
reconciled	7	
agree	7	positive
gnashing	7	
beelzebub	7	
bethsaida	7	
tetrarch	7	
fragments	7	
tempting	7	
wedding	7	
crow	7	
sprang	7	
virtue	7	positive, trust
ministration	7	
supposing	7	
honest	7	anger, disgust, fear, joy, positive, sadness, trust
selves	7	
commend	7	positive
romans	7	
expedient	7	joy, positive, trust
stephen	7	
sirs	7	
fervent	7	
corruptible	7	
weakness	7	negative
mediator	7	anticipation, positive, trust
bottomless	7	fear
gihon	6	
heel	6	negative
firstlings	6	
sevenfold	6	
jared	6	
methuselah	6	
seventeenth	6	
abated	6	
raven	6	
gomer	6	
salah	6	
joktan	6	
commended	6	
plagued	6	
dwelled	6	
eshcol	6	
pleaseth	6	
shur	6	
withheld	6	
knife	6	
kirjatharba	6	
machpelah	6	
standest	6	
castles	6	
twins	6	
envied	6	
ours	6	
bashemath	6	
savoury	6	
smooth	6	
subtilty	6	
mandrakes	6	
stole	6	
frost	6	
urged	6	
needeth	6	
parcel	6	
wandering	6	
rid	6	
balm	6	anticipation, joy, negative, positive
conceal	6	negative, sadness
uppermost	6	
brink	6	
rank	6	
knee	6	
storehouses	6	
roughly	6	
bereaved	6	negative, sadness
bondman	6	
laden	6	negative
revived	6	
jamin	6	
tola	6	
exchange	6	positive, trust
wolf	6	
physicians	6	
taskmasters	6	
babe	6	
spied	6	
leprous	6	
sorcerers	6	
bedchamber	6	
lice	6	
division	6	
thunderings	6	
sodden	6	
abib	6	
dances	6	
elim	6	
mete	6	
meribah	6	
presumptuously	6	
quit	6	negative
restitution	6	anger, positive
sacrificeth	6	
devouring	6	
tongs	6	
tenons	6	
grate	6	negative
girdles	6	
bonnets	6	
thumb	6	
toe	6	
waved	6	
remainder	6	
self	6	
cloudy	6	sadness
weaver	6	
snuffers	6	
plates	6	
flanks	6	
pertain	6	
bewail	6	
reddish	6	
spots	6	
woollen	6	
mankind	6	
talebearer	6	
mar	6	negative
weights	6	
manners	6	positive
chase	6	negative
polls	6	
ahiezer	6	
eliasaph	6	
expressed	6	
hebronites	6	
abihail	6	
lain	6	
rereward	6	
hazeroth	6	
ammiel	6	
talmai	6	
sticks	6	
blossom	6	joy, positive
dying	6	anger, disgust, fear, negative, sadness
discouraged	6	
ar	6	
jeshimon	6	
defied	6	
perverseness	6	
unicorn	6	
valiantly	6	
kenite	6	
chittim	6	
baalpeor	6	
zarhites	6	
levy	6	negative
inherited	6	
tahath	6	
meddle	6	anger, negative
specially	6	
beeroth	6	
lusteth	6	
withdrawn	6	
sendest	6	
chance	6	surprise
member	6	
edomite	6	
divorcement	6	
byword	6	
howling	6	
provoking	6	anger, disgust, negative
behave	6	
glittering	6	positive
teareth	6	
cord	6	
lodging	6	trust
achan	6	
zabdi	6	
confession	6	anticipation, fear, negative, sadness, surprise
tappuah	6	
taanach	6	
distributed	6	
bay	6	
shema	6	
engedi	6	
bethshean	6	
gibbethon	6	
kishon	6	
key	6	
jael	6	
caves	6	
retained	6	
zeeb	6	
ebed	6	
zebul	6	
fortify	6	positive
expounded	6	
tails	6	
delilah	6	
ropes	6	
sport	6	
teraphim	6	
wayfaring	6	
beset	6	
knit	6	
gleaned	6	
danced	6	
elimelech	6	
moabitess	6	
salmon	6	
marked	6	positive
stumbled	6	
caldron	6	
watching	6	
lucre	6	
battles	6	
prophesying	6	
renew	6	
pits	6	
enlightened	6	
haply	6	
goliath	6	
bolster	6	positive
naioth	6	
nob	6	
pisseth	6	
sleeping	6	
answerest	6	
disquieted	6	
compelled	6	
leaned	6	
swifter	6	
delights	6	
communication	6	trust
fort	6	trust
rephaim	6	
ahio	6	
chasten	6	
threw	6	
porter	6	
thinketh	6	
hatest	6	
boat	6	
ira	6	
gibeonites	6	
hinds	6	
fade	6	negative
jeopardy	6	anticipation, fear, negative
eliphelet	6	
pipes	6	
guests	6	
costly	6	
furnished	6	
navy	6	
chastised	6	
tishbite	6	
halt	6	
escapeth	6	
joints	6	
constrained	6	negative
swim	6	anticipation, fear, joy, positive
lepers	6	
chest	6	
judging	6	
seers	6	
sepharvaim	6	
trustest	6	
agreement	6	positive, trust
chamberlain	6	
forts	6	
tekoa	6	
shammai	6	
ishi	6	
azrikam	6	
hedges	6	
asaiah	6	
sharon	6	
malluch	6	
jediael	6	
azel	6	
malchijah	6	
jahaziel	6	
expert	6	positive, trust
psalm	6	positive
weigh	6	anticipation, trust
delaiah	6	
teacher	6	positive, trust
jehohanan	6	
imaginations	6	
cups	6	
affection	6	joy, positive, trust
drams	6	
overseers	6	
charges	6	
renewed	6	
arabians	6	
incurable	6	anger, disgust, fear, negative, sadness
withstood	6	
burial	6	anger, fear, negative, sadness
amend	6	positive
bigvai	6	
pahathmoab	6	
bebai	6	
damage	6	anger, disgust, negative, sadness
needful	6	negative
ariel	6	
meremoth	6	
blotted	6	
reading	6	positive
myrtle	6	
worshippeth	6	
withdrew	6	
ware	6	fear, negative
contended	6	
media	6	
holdest	6	
pleasing	6	
temanite	6	
blackness	6	fear, negative, sadness
mortal	6	negative
chastening	6	
forsaketh	6	
clods	6	
wert	6	
filleth	6	
trial	6	
ditch	6	
hidest	6	
wandereth	6	
rewardeth	6	
wet	6	
clap	6	anticipation, joy, positive, trust
cutteth	6	
rubies	6	
jaws	6	fear
owls	6	
warmed	6	
hiding	6	fear
wish	6	
profited	6	
oftentimes	6	
profiteth	6	
leaveth	6	
meditation	6	
crowned	6	
executeth	6	
horrible	6	anger, disgust, fear, negative
bountifully	6	
greedy	6	disgust, negative
flattereth	6	
patiently	6	
sink	6	
drunkards	6	
hoofs	6	
assemblies	6	
suffering	6	disgust, fear, negative, sadness
likened	6	
pitied	6	
calm	6	positive
memory	6	
lowly	6	negative, sadness
attain	6	
sluggard	6	
decked	6	
goodman	6	
revealeth	6	
liberal	6	negative, positive
contentions	6	
furious	6	anger, disgust, negative
desirous	6	positive
deceiveth	6	
exercised	6	
happeneth	6	
bereave	6	
spouse	6	joy, positive, trust
oaks	6	
soothsayers	6	
bath	6	positive
leopard	6	
isle	6	
hypocrisy	6	negative
deserts	6	
physician	6	positive, trust
detestable	6	
ebedmelech	6	
aholibah	6	
doted	6	
fairs	6	
blasphemies	6	
prospect	6	positive
craft	6	positive
informed	6	
cankerworm	6	
brotherly	6	anticipation, joy, positive, trust
josedech	6	
matthew	6	
mote	6	
tombs	6	
publican	6	
tolerable	6	
choked	6	
unfruitful	6	
joses	6	
herodias	6	
philippi	6	
fellowservant	6	
hosanna	6	
reviled	6	
lasciviousness	6	
creation	6	
alexander	6	
beckoned	6	
highly	6	
salutation	6	
examined	6	
cephas	6	
nathanael	6	
unlearned	6	
persecutest	6	
iconium	6	
unbelieving	6	
lystra	6	
abstain	6	
galatia	6	
troas	6	
thessalonica	6	
corinth	6	
aquila	6	
disobedience	6	anger, disgust, negative
election	6	
puffed	6	
malice	6	anger, fear, negative
effectual	6	
finally	6	anticipation, disgust, joy, positive, surprise, trust
appearing	6	
moving	5	
compasseth	5	
rib	5	
beguiled	5	
process	5	
slayeth	5	
naamah	5	
repenteth	5	
stories	5	
magog	5	
raamah	5	
admah	5	
zeboim	5	
confound	5	negative
reu	5	
serug	5	
ur	5	
perizzite	5	
chedorlaomer	5	
smoking	5	
girgashites	5	
anything	5	
innocency	5	
mocking	5	anger, disgust, negative, sadness
earring	5	
eventide	5	
shuah	5	
hanoch	5	
tema	5	
hairy	5	disgust, negative
springing	5	
betimes	5	
deceiver	5	
felt	5	
ascending	5	
liest	5	
embraced	5	
endued	5	
removing	5	
displease	5	
folk	5	
trade	5	trust
ephrath	5	
travailed	5	
nahath	5	
lotan	5	
dishan	5	
baalhanan	5	
timnah	5	
binding	5	
budded	5	
blasted	5	
handfuls	5	
inn	5	
befell	5	
traffick	5	
gray	5	disgust, sadness
nourish	5	
becher	5	
occupation	5	positive
excel	5	anticipation, joy, positive, surprise, trust
cruelty	5	anger, disgust, fear, negative, sadness
haven	5	positive, trust
rigour	5	
lively	5	
smiting	5	
tale	5	positive
diminished	5	negative
libni	5	
assir	5	
pools	5	
swarms	5	
roast	5	
bason	5	
victual	5	
matrix	5	
criest	5	
drowned	5	
dashed	5	anger, fear, negative, sadness
guided	5	
timbrel	5	
timbrels	5	
marah	5	
rate	5	
omer	5	
wafers	5	
rephidim	5	
alien	5	disgust, fear, negative
dam	5	
decline	5	negative
wrest	5	
perverteth	5	
fleshhooks	5	
engravings	5	
fasten	5	
topaz	5	
emerald	5	
forepart	5	
thummim	5	
breeches	5	
rump	5	
gerahs	5	
cutting	5	anger, disgust, fear, negative, sadness
aholiab	5	
thereupon	5	
swarest	5	
strawed	5	
brakest	5	
spice	5	positive
size	5	
reconcile	5	
oblations	5	
fins	5	
hawk	5	fear
stork	5	
log	5	
defraud	5	anger, disgust, negative
sanctuaries	5	
gleaning	5	
willows	5	
blasphemeth	5	
compel	5	
consumption	5	
elizur	5	
shedeur	5	
shelumiel	5	
zurishaddai	5	
zuar	5	
helon	5	
pedahzur	5	
abidan	5	
gideoni	5	
ammishaddai	5	
pagiel	5	
ocran	5	
ahira	5	
enan	5	
custody	5	trust
rot	5	disgust, fear, negative, sadness
separateth	5	
belonging	5	
oppresseth	5	
sucking	5	
kibrothhattaavah	5	
cluster	5	
searching	5	
arad	5	
pisgah	5	
jahaz	5	
undone	5	
medeba	5	
lick	5	disgust, negative
rewards	5	
promote	5	
defy	5	anger, fear, negative, sadness, surprise
peor	5	
trance	5	negative
aloes	5	
zur	5	
disallowed	5	anger, disgust, fear, negative, sadness
rekem	5	
tin	5	
lacketh	5	
ataroth	5	
elealeh	5	
folds	5	
ain	5	
bukki	5	
elath	5	
tall	5	
forbad	5	
argob	5	
sidonians	5	
passest	5	
bezer	5	
chasteneth	5	
flint	5	
displeasure	5	disgust, negative
chastisement	5	negative
yours	5	
whit	5	
cheeks	5	
bulwarks	5	
stubborn	5	
drunkard	5	
buildest	5	
seeds	5	
removeth	5	
blasting	5	
mildew	5	disgust, negative
grope	5	anger, disgust, fear, negative
straitness	5	
delicate	5	
continuance	5	
courageous	5	fear, positive
pursuers	5	
banks	5	
knives	5	
foreskins	5	
dawning	5	
spoils	5	
achor	5	
japhia	5	
hailstones	5	
geshurites	5	
distribute	5	
baalah	5	
zanoah	5	
ephraimites	5	
hosah	5	
eshtemoa	5	
oliveyards	5	
parlour	5	
blade	5	
pitchers	5	
requested	5	
promoted	5	
sweetness	5	positive
killing	5	anger, fear, negative, sadness
skull	5	
dodo	5	
passages	5	
frame	5	
pirathonite	5	
bearest	5	
roared	5	
plowed	5	
etam	5	
athirst	5	
founder	5	
careless	5	
encouraged	5	
ephratah	5	
hophni	5	
presently	5	
grieve	5	fear, negative, sadness
offices	5	
perverted	5	disgust, negative
fatlings	5	
idolatry	5	disgust, fear, negative
tabrets	5	
doeg	5	
invaded	5	
jezreelitess	5	
warfare	5	anger, fear, negative, sadness
disguised	5	
carmelite	5	
haggith	5	
aiah	5	
espoused	5	
bahurim	5	
leddest	5	
ahilud	5	
comforters	5	
chargeable	5	fear, negative, sadness
simplicity	5	
certify	5	trust
archite	5	
comfortably	5	
hushathite	5	
skies	5	
cleanness	5	
slip	5	negative, surprise
ahohite	5	
hararite	5	
helez	5	
abishag	5	
bringest	5	
fatted	5	
lily	5	
contained	5	
ledges	5	
lavers	5	
caterpiller	5	
goddess	5	
shilonite	5	
lighter	5	
abijam	5	
treason	5	anger, disgust, fear, negative, surprise
ravens	5	
gushed	5	
nimshi	5	
harness	5	
chenaanah	5	
adjure	5	
deputy	5	trust
horseback	5	
draught	5	
thistle	5	
kir	5	
gozan	5	
riders	5	
hook	5	
downward	5	
worshipping	5	
upside	5	
sheshan	5	
moza	5	
pelatiah	5	
rephaiah	5	
hattush	5	
abishua	5	
zerahiah	5	
amasai	5	
ono	5	
jeremoth	5	
talmon	5	
ordain	5	
azareel	5	
roes	5	
rehabiah	5	
jeshaiah	5	
refined	5	
marble	5	
crimson	5	
garnished	5	
shewest	5	
resorted	5	
bucklers	5	
ophel	5	
benefit	5	positive
parosh	5	
ater	5	
hashum	5	
tirshatha	5	
jozadak	5	
sedition	5	anger, negative, sadness
insurrection	5	anger, negative
hindered	5	
joiarib	5	
examine	5	
attentive	5	positive, trust
watches	5	
hodijah	5	
persians	5	
decreed	5	
preferred	5	
hammedatha	5	
agagite	5	
perplexed	5	negative
purim	5	
bildad	5	
shuhite	5	
